회사명 : (주)청명기연환경 / 2024/07/18  ~ 2025/08/25  / 장비투입현황,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
일자-No.	,출고창고명	,입고창고명	,품목명	,규격	,수량	,장비상태	,비고
2024/07/29 -7	,청명	,현장	,KMS-4200	,18P370	,1,정상	,A-2 신음근린공원	
2024/07/29 -7	,청명	,현장	,BMW-5000	,726	,1,정상	,A-2 신음근린공원	
2024/07/29 -7	,청명	,현장	,KMS-4200	,18P373	,1,정상	,A-1 김천1일반산업단지	
2024/07/29 -7	,청명	,현장	,BMW-5000	,1315	,1,정상	,A-1 김천1일반산업단지	
2024/07/29 -7	,청명	,현장	,Serinus30i	,20-1509	,1,정상	,A-1 김천1일반산업단지	
2024/07/29 -7	,청명	,현장	,PMS-204	,1904007	,1,정상	,A-2 김천1일반산업단지	
2024/07/29 -7	,청명	,현장	,BMW-5000	,855	,1,정상	,A-2 김천1일반산업단지	
2024/07/29 -7	,청명	,현장	,Serinus30i	,21-0331	,1,정상	,A-2 김천1일반산업단지	
2024/07/29 -7	,청명	,현장	,KMS-4200	,18P356	,1,정상	,A-3 김천1일반산업단지	
2024/07/29 -7	,청명	,현장	,BMW-5000	,858	,1,정상	,A-3 김천1일반산업단지	
2024/07/29 -7	,청명	,현장	,Serinus 30 i	,18-0328	,1,정상	,A-3 김천1일반산업단지	
2024/07/29 -7	,청명	,현장	,KMS-4200	,19P428	,1,정상	,A-4 김천1일반산업단지	
2024/07/29 -7	,청명	,현장	,BMW-5000	,717	,1,정상	,A-4 김천1일반산업단지	
2024/07/29 -7	,청명	,현장	,Serinus 30 i	,20-2171	,1,정상	,A-4 김천1일반산업단지	
2024/07/29 -7	,청명	,현장	,KMS-4200	,19P405	,1,정상	,A-5 김천1일반산업단지	
2024/07/29 -7	,청명	,현장	,BMW-5000	,1312	,1,정상	,A-5 김천1일반산업단지	
2024/07/29 -7	,청명	,현장	,Serinus30i	,20-1348	,1,정상	,A-5 김천1일반산업단지	
2024/07/29 -7	,청명	,현장	,KMS-4200	,20P569	,1,정상	,A-6 김천1일반산업단지	
2024/07/29 -7	,청명	,현장	,BMW-5000	,1848	,1,정상	,A-6 김천1일반산업단지	
2024/07/29 -7	,청명	,현장	,Serinus30i	,20-1502	,1,정상	,A-6 김천1일반산업단지	
2024/07/29 -8	,청명	,현장	,KMS-4200	,18P354	,1,	,	
2024/07/29 -8	,청명	,현장	,PMS-204	,1501520	,1,	,	
2024/07/29 -8	,청명	,현장	,BMW-5000	,1316	,1,	,	
2024/07/29 -9	,청명	,현장	,KMS-4200	,20P564	,1,	,	
2024/07/29 -9	,청명	,현장	,KMS-4200	,19P431	,1,	,	
2024/07/29 -9	,청명	,현장	,BMW-5000	,1627	,1,	,	
2024/07/29 -12	,청명	,현장	,ProPlus	,19E102565	,1,	,	
2024/07/29 -14	,청명	,현장	,KMS-4200	,18P358	,1,	,	
2024/07/29 -14	,청명	,현장	,BMW-5000	,909	,1,	,	
2024/07/29 -14	,청명	,현장	,PMS-204	,1904012	,1,	,	
2024/07/29 -14	,청명	,현장	,PMS-204	,1904009	,1,	,	
2024/07/29 -14	,청명	,현장	,PMS-204	,1904010	,1,	,	
2024/07/29 -14	,청명	,현장	,PMS-204	,1904006	,1,	,	
2024/07/29 -14	,청명	,현장	,PMS-204	,1904011	,1,	,	
2024/07/29 -14	,청명	,현장	,PMS-204	,1501516	,1,	,	
2024/07/29 -14	,청명	,현장	,PMS-204	,1709798	,1,	,	
2024/07/29 -14	,청명	,현장	,BMW-5000	,1795	,1,	,	
2024/07/29 -14	,청명	,현장	,BMW-5000	,1317	,1,	,	
2024/07/29 -14	,청명	,현장	,BMW-5000	,850	,1,	,	
2024/07/29 -14	,청명	,현장	,BMW-5000	,857	,1,	,	
2024/07/29 -14	,청명	,현장	,PMS-204	,1708787	,1,	,	
2024/07/29 -14	,청명	,현장	,PMS-204	,1708790	,1,	,	
2024/07/29 -14	,청명	,현장	,PMS-204	,1708793	,1,	,	
2024/07/29 -14	,청명	,현장	,(소음) SC-260	,T242073	,1,정상	,	
2024/07/29 -14	,청명	,현장	,(진동) TYPE3233	,150072	,1,정상	,	
2024/07/29 -14	,청명	,현장	,(소음계교정) AC-300	,629	,1,정상	,	
2024/07/29 -15	,청명	,현장	,BMW-5000	,1314	,1,	,	
2024/07/29 -15	,청명	,현장	,PMS-204	,1501518	,1,	,	
2024/07/29 -15	,청명	,현장	,KMS-4200	,18P372	,1,	,	
2024/07/29 -16	,청명	,현장	,BMW-5000	,1798	,1,	,	
2024/07/29 -16	,청명	,현장	,PMS-204	,1501511	,1,	,	
2024/07/29 -16	,청명	,현장	,KMS-4200	,18P367	,1,	,	
2024/07/29 -17	,청명	,현장	,KMS-4200	,18P361	,1,	,	
2024/07/29 -17	,청명	,현장	,PMS-204	,1501506	,1,	,	
2024/07/29 -17	,청명	,현장	,BMW-5000	,854	,1,	,	
2024/07/29 -18	,청명	,현장	,PMS-204	,1501515	,1,정상	,A-5	
2024/07/29 -18	,청명	,현장	,KMS-4200	,18P374	,1,정상	,A-5	
2024/07/29 -18	,청명	,현장	,BMW-5000	,856	,1,정상	,A-5	
2024/07/29 -18	,청명	,현장	,E-BAM	,R10783	,1,정상	,A-8	
2024/07/29 -18	,청명	,현장	,MEZUS-210	,K1614022	,1,정상	,A-8	
2024/07/29 -18	,청명	,현장	,E-BAM	,T25864	,1,정상	,A-8	
2024/07/29 -18	,청명	,현장	,BMW-5000	,1789	,1,정상	,A-7	
2024/07/29 -18	,청명	,현장	,KMS-4200	,18P371	,1,정상	,A-7	
2024/07/29 -18	,청명	,현장	,PMS-204	,1501478	,1,정상	,A-7	
2024/07/29 -18	,청명	,현장	,E-BAM	,W17346	,1,정상	,A-6	
2024/07/29 -18	,청명	,현장	,MEZUS-210	,K1612016	,1,정상	,A-6	
2024/07/29 -18	,청명	,현장	,E-BAM	,X18018	,1,정상	,A-6	
2024/07/29 -18	,청명	,현장	,PMS-204	,1501490	,1,정상	,A-4	
2024/07/29 -18	,청명	,현장	,KMS-4200	,20P570	,1,정상	,A-4	
2024/07/29 -18	,청명	,현장	,BMW-5000	,1500	,1,정상	,A-4	
2024/07/29 -18	,청명	,현장	,PMS-204	,1501505	,1,정상	,A-3	
2024/07/29 -18	,청명	,현장	,BMW-5000	,1320	,1,정상	,A-3	
2024/07/29 -18	,청명	,현장	,KMS-4200	,18P359	,1,정상	,A-2	
2024/07/29 -18	,청명	,현장	,PMS-204	,1501481	,1,정상	,A-2	
2024/07/29 -18	,청명	,현장	,BMW-5000	,1793	,1,정상	,A-2	
2024/07/29 -18	,청명	,현장	,PMS-204	,1708792	,1,정상	,A-1	
2024/07/29 -18	,청명	,현장	,KMS-4200	,20P572	,1,정상	,A-1	
2024/07/29 -18	,청명	,현장	,BMW-5000	,724	,1,정상	,A-1	
2024/07/29 -19	,청명	,현장	,AC-300	,624	,1,정상	,"대구연경, 대구연호	"
2024/07/29 -19	,청명	,현장	,SC-260	,T242056	,1,정상	,	
2024/07/29 -19	,청명	,현장	,TYPE3233	,140099	,1,정상	,	
2024/07/29 -20	,청명	,현장	,SC-260	,T246356	,1,정상	,	
2024/07/29 -20	,청명	,현장	,VM-1220E	,20E333	,1,정상	,	
2024/07/29 -20	,청명	,현장	,CB006	,901671	,1,정상	,	
2024/07/29 -21	,청명	,현장	,KMS-4200	,19P427	,1,정상	,A-1	
2024/07/29 -21	,청명	,현장	,PMS-204	,1501519	,1,정상	,A-1	
2024/07/29 -21	,청명	,현장	,BMW-5000	,853	,1,정상	,A-1	
2024/07/29 -21	,청명	,현장	,Serinus 30 i	,20-2305	,1,정상	,A-1	
2024/07/29 -21	,청명	,현장	,Serinus10i	,20-1393	,1,정상	,A-1	
2024/07/29 -21	,청명	,현장	,T8400ME	,TA3696	,1,정상	,A-1	
2024/07/29 -21	,청명	,현장	,MP-Σ30KNⅡ	,850746	,1,정상	,A-1	
2024/07/29 -21	,청명	,현장	,KMS-4200	,19P426	,1,정상	,A-2	
2024/07/29 -21	,청명	,현장	,KMS-4200	,20P565	,1,정상	,A-2	
2024/07/29 -21	,청명	,현장	,BMW-5000	,1744	,1,정상	,A-2	
2024/07/29 -21	,청명	,현장	,Serinus30i	,20-2311	,1,정상	,A-2	
2024/07/29 -21	,청명	,현장	,Serinus 10 i	,21-0322	,1,정상	,A-2	
2024/07/29 -21	,청명	,현장	,T8400ME	,TA3724	,1,정상	,A-2	
2024/07/29 -21	,청명	,현장	,KMS-4200	,22P616	,1,정상	,A-3	
2024/07/29 -21	,청명	,현장	,KMS-4200	,20P556	,1,정상	,A-3	
2024/07/29 -21	,청명	,현장	,BMW-5000	,848	,1,정상	,A-3	
2024/07/29 -21	,청명	,현장	,Serinus30i	,20-2313	,1,정상	,A-3	
2024/07/29 -21	,청명	,현장	,Serinus 10 i	,21-0356	,1,정상	,A-3	
2024/07/29 -21	,청명	,현장	,T8400ME	,4159/TA3671	,1,정상	,A-3	
2024/07/29 -21	,청명	,현장	,KMS-4200	,18P360	,1,정상	,A-4	
2024/07/29 -21	,청명	,현장	,KMS-4200	,22P615	,1,정상	,A-4	
2024/07/29 -21	,청명	,현장	,BMW-5000	,1792	,1,정상	,A-4	
2024/07/29 -21	,청명	,현장	,Serinus 30 i	,18-0310	,1,정상	,A-4	
2024/07/29 -21	,청명	,현장	,Serinus 10 i	,21-0353	,1,정상	,A-4	
2024/07/29 -21	,청명	,현장	,T8400ME	,3973	,1,정상	,A-4	
2024/07/29 -21	,청명	,현장	,KMS-4200	,18P375	,1,정상	,A-5	
2024/07/29 -21	,청명	,현장	,PMS-204	,1501507	,1,정상	,A-5	
2024/07/29 -21	,청명	,현장	,BMW-5000	,1791	,1,정상	,A-5	
2024/07/29 -21	,청명	,현장	,Serinus 30 i	,21-2173	,1,정상	,A-5	
2024/07/29 -21	,청명	,현장	,Serinus10	,17-0134	,1,정상	,A-5	
2024/07/29 -21	,청명	,현장	,T8400ME	,TA2999	,1,정상	,A-5	
2024/07/29 -21	,청명	,현장	,KMS-4200	,19P429	,1,정상	,A-6	
2024/07/29 -21	,청명	,현장	,KMS-4200	,20P558	,1,정상	,A-6	
2024/07/29 -21	,청명	,현장	,BMW-5000	,1746	,1,정상	,A-6	
2024/07/29 -21	,청명	,현장	,Serinus30i	,20-1508	,1,정상	,A-6	
2024/07/29 -21	,청명	,현장	,Serinus10i	,20-1560	,1,정상	,A-6	
2024/07/29 -21	,청명	,현장	,T8400ME	,4241/TA3744	,1,정상	,A-6	
2024/07/29 -21	,청명	,현장	,KMS-4200	,18P369	,1,정상	,A-7	
2024/07/29 -21	,청명	,현장	,KMS-4200	,22P614	,1,정상	,A-7	
2024/07/29 -21	,청명	,현장	,BMW-5000	,1794	,1,정상	,A-7	
2024/07/29 -21	,청명	,현장	,Serinus 30 i	,18-0159	,1,정상	,A-7	
2024/07/29 -21	,청명	,현장	,Serinus 10 i	,17-0125	,1,정상	,A-7	
2024/07/29 -21	,청명	,현장	,T8400ME	,4212/TA3714	,1,정상	,A-7	
2024/07/29 -23	,청명	,현장	,SC-260	,T242072	,1,정상	,	
2024/07/29 -23	,청명	,현장	,VM-1220E	,20E474	,1,정상	,	
2024/07/29 -23	,청명	,현장	,NC-73	,10844967	,1,정상	,	
2024/07/31 -1	,청명	,업체	,Optima 7	,316763	,1,	,	
2024/08/01 -1	,현장	,청명	,SC-260	,T246356	,1,정상	,	
2024/08/01 -1	,현장	,청명	,VM-1220E	,20E333	,1,정상	,	
2024/08/01 -1	,현장	,청명	,CB006	,901671	,1,정상	,	
2024/08/01 -2	,현장	,청명	,KMS-4200	,19P427	,1,정상	,	
2024/08/01 -2	,현장	,청명	,PMS-204	,1501519	,1,정상	,	
2024/08/01 -2	,현장	,청명	,BMW-5000	,853	,1,정상	,	
2024/08/01 -2	,현장	,청명	,Serinus 30 i	,20-2305	,1,정상	,	
2024/08/01 -2	,현장	,청명	,Serinus10i	,20-1393	,1,정상	,	
2024/08/01 -2	,현장	,청명	,T8400ME	,TA3696	,1,정상	,	
2024/08/01 -2	,현장	,청명	,MP-Σ30KNⅡ	,850746	,1,정상	,	
2024/08/01 -2	,현장	,청명	,KMS-4200	,19P426	,1,정상	,	
2024/08/01 -2	,현장	,청명	,KMS-4200	,20P565	,1,정상	,	
2024/08/01 -2	,현장	,청명	,BMW-5000	,1744	,1,정상	,	
2024/08/01 -2	,현장	,청명	,Serinus30i	,20-2311	,1,정상	,	
2024/08/01 -2	,현장	,청명	,Serinus 10 i	,21-0322	,1,정상	,	
2024/08/01 -2	,현장	,청명	,T8400ME	,TA3724	,1,정상	,	
2024/08/01 -2	,현장	,청명	,KMS-4200	,22P616	,1,정상	,	
2024/08/01 -2	,현장	,청명	,KMS-4200	,20P556	,1,정상	,	
2024/08/01 -2	,현장	,청명	,BMW-5000	,848	,1,정상	,	
2024/08/01 -2	,현장	,청명	,Serinus30i	,20-2313	,1,정상	,	
2024/08/01 -2	,현장	,청명	,Serinus 10 i	,21-0356	,1,정상	,	
2024/08/01 -2	,현장	,청명	,T8400ME	,4159/TA3671	,1,정상	,	
2024/08/01 -2	,현장	,청명	,KMS-4200	,18P360	,1,정상	,	
2024/08/01 -2	,현장	,청명	,KMS-4200	,22P615	,1,정상	,	
2024/08/01 -2	,현장	,청명	,BMW-5000	,1792	,1,정상	,	
2024/08/01 -2	,현장	,청명	,Serinus 30 i	,18-0310	,1,정상	,	
2024/08/01 -2	,현장	,청명	,Serinus 10 i	,21-0353	,1,정상	,	
2024/08/01 -2	,현장	,청명	,T8400ME	,3973	,1,정상	,	
2024/08/01 -2	,현장	,청명	,KMS-4200	,18P375	,1,정상	,	
2024/08/01 -2	,현장	,청명	,PMS-204	,1501507	,1,정상	,	
2024/08/01 -2	,현장	,청명	,BMW-5000	,1791	,1,정상	,	
2024/08/01 -2	,현장	,청명	,Serinus 30 i	,21-2173	,1,정상	,	
2024/08/01 -2	,현장	,청명	,Serinus10	,17-0134	,1,정상	,	
2024/08/01 -2	,현장	,청명	,T8400ME	,TA2999	,1,정상	,	
2024/08/01 -2	,현장	,청명	,KMS-4200	,19P429	,1,정상	,	
2024/08/01 -2	,현장	,청명	,KMS-4200	,20P558	,1,정상	,	
2024/08/01 -2	,현장	,청명	,BMW-5000	,1746	,1,정상	,	
2024/08/01 -2	,현장	,청명	,Serinus30i	,20-1508	,1,정상	,	
2024/08/01 -2	,현장	,청명	,Serinus10i	,20-1560	,1,정상	,	
2024/08/01 -2	,현장	,청명	,T8400ME	,4241/TA3744	,1,정상	,	
2024/08/01 -2	,현장	,청명	,KMS-4200	,18P369	,1,정상	,	
2024/08/01 -2	,현장	,청명	,KMS-4200	,22P614	,1,정상	,	
2024/08/01 -2	,현장	,청명	,BMW-5000	,1794	,1,정상	,	
2024/08/01 -2	,현장	,청명	,Serinus 30 i	,18-0159	,1,정상	,	
2024/08/01 -2	,현장	,청명	,Serinus 10 i	,17-0125	,1,정상	,	
2024/08/01 -2	,현장	,청명	,T8400ME	,4212/TA3714	,1,정상	,	
2024/08/01 -3	,청명	,현장	,DO/pH METER	,838142(804F0013)	,1,	,	
2024/08/01 -4	,현장	,청명	,DO/pH METER	,838142(804F0013)	,1,	,	
2024/08/01 -5	,청명	,현장	,KMS-4200	,18P369	,1,정상	,	
2024/08/01 -5	,청명	,현장	,BMW-5000	,1791	,1,정상	,	
2024/08/01 -5	,청명	,현장	,Serinus 30 i	,18-0159	,1,정상	,	
2024/08/01 -5	,청명	,현장	,Serinus 10 i	,17-0125	,1,정상	,	
2024/08/01 -5	,청명	,현장	,KMS-4200	,18P360	,1,정상	,	
2024/08/01 -5	,청명	,현장	,BMW-5000	,1792	,1,정상	,	
2024/08/01 -5	,청명	,현장	,Serinus 30 i	,18-0310	,1,정상	,	
2024/08/01 -5	,청명	,현장	,Serinus 10 i	,21-0353	,1,정상	,	
2024/08/01 -5	,청명	,현장	,KMS-4200	,18P375	,1,정상	,	
2024/08/01 -5	,청명	,현장	,BMW-5000	,1794	,1,정상	,	
2024/08/01 -5	,청명	,현장	,Serinus 30 i	,21-2173	,1,정상	,	
2024/08/01 -5	,청명	,현장	,Serinus10	,17-0134	,1,정상	,	
2024/08/01 -5	,청명	,현장	,KMS-4200	,19P427	,1,정상	,	
2024/08/01 -5	,청명	,현장	,BMW-5000	,853	,1,정상	,	
2024/08/01 -5	,청명	,현장	,48iQ	,1201888256	,1,정상	,	
2024/08/01 -5	,청명	,현장	,49iQ	,1192754688	,1,정상	,	
2024/08/01 -6	,청명	,현장	,CB006	,901671	,1,정상	,	
2024/08/01 -6	,청명	,현장	,SC-260	,T246356	,1,정상	,	
2024/08/01 -6	,청명	,현장	,SC-420	,T250731	,1,정상	,	
2024/08/01 -7	,청명	,현장	,ProPlus	,17K100085	,1,정상	,	
2024/08/01 -8	,현장	,청명	,ProPlus	,17K100085	,1,정상	,	
2024/08/02 -1	,청명	,현장	,SC-260	,T242060	,1,정상	,	
2024/08/02 -1	,청명	,현장	,TYPE3233	,150076	,1,정상	,	
2024/08/02 -1	,청명	,현장	,AC-300	,630	,1,정상	,	
2024/08/02 -3	,현장	,청명	,ProPlus	,19E102565	,1,	,	
2024/08/02 -4	,현장	,청명	,KMS-4200	,18P354	,1,	,	
2024/08/02 -4	,현장	,청명	,PMS-204	,1501520	,1,	,	
2024/08/02 -4	,현장	,청명	,BMW-5000	,1316	,1,	,	
2024/08/02 -5	,현장	,청명	,KMS-4200	,20P564	,1,	,	
2024/08/02 -5	,현장	,청명	,KMS-4200	,19P431	,1,	,	
2024/08/02 -5	,현장	,청명	,BMW-5000	,1627	,1,	,	
2024/08/02 -6	,현장	,청명	,BMW-5000	,1314	,1,	,	
2024/08/02 -6	,현장	,청명	,PMS-204	,1501518	,1,	,	
2024/08/02 -6	,현장	,청명	,KMS-4200	,18P372	,1,	,	
2024/08/02 -7	,현장	,청명	,BMW-5000	,1798	,1,	,	
2024/08/02 -7	,현장	,청명	,PMS-204	,1501511	,1,	,	
2024/08/02 -7	,현장	,청명	,KMS-4200	,18P367	,1,	,	
2024/08/02 -8	,현장	,청명	,KMS-4200	,18P361	,1,	,	
2024/08/02 -8	,현장	,청명	,PMS-204	,1501506	,1,	,	
2024/08/02 -8	,현장	,청명	,BMW-5000	,854	,1,	,	
2024/08/02 -9	,현장	,청명	,SC-260	,T242071	,1,	,	
2024/08/02 -9	,현장	,청명	,TYPE3233	,160096	,1,	,	
2024/08/02 -9	,현장	,청명	,AC-300	,627	,1,	,	
2024/08/02 -10	,업체	,청명	,Optima 7	,316763	,1,수량조정	,업체->청명 누락	
2024/08/03 -1	,현장	,청명	,AC-300	,624	,1,정상	,	
2024/08/03 -1	,현장	,청명	,SC-260	,T242056	,1,정상	,	
2024/08/03 -1	,현장	,청명	,TYPE3233	,140099	,1,정상	,	
2024/08/05 -1	,현장	,청명	,CB006	,901671	,1,정상	,	
2024/08/05 -1	,현장	,청명	,SC-260	,T246356	,1,정상	,	
2024/08/05 -1	,현장	,청명	,SC-420	,T250731	,1,정상	,	
2024/08/05 -3	,청명	,현장	,COS-100	,KM008W18CO77	,1,정상	,	
2024/08/05 -3	,청명	,현장	,Kestrel5500	,2390486	,1,정상	,	
2024/08/05 -4	,현장	,청명	,KMS-4200	,18P369	,1,정상	,	
2024/08/05 -4	,현장	,청명	,BMW-5000	,1791	,1,정상	,	
2024/08/05 -4	,현장	,청명	,Serinus 30 i	,18-0159	,1,정상	,	
2024/08/05 -4	,현장	,청명	,Serinus 10 i	,17-0125	,1,정상	,	
2024/08/05 -4	,현장	,청명	,KMS-4200	,18P360	,1,정상	,	
2024/08/05 -4	,현장	,청명	,BMW-5000	,1792	,1,정상	,	
2024/08/05 -4	,현장	,청명	,Serinus 30 i	,18-0310	,1,정상	,	
2024/08/05 -4	,현장	,청명	,Serinus 10 i	,21-0353	,1,정상	,	
2024/08/05 -4	,현장	,청명	,KMS-4200	,18P375	,1,정상	,	
2024/08/05 -4	,현장	,청명	,BMW-5000	,1794	,1,정상	,	
2024/08/05 -4	,현장	,청명	,Serinus 30 i	,21-2173	,1,정상	,	
2024/08/05 -4	,현장	,청명	,Serinus10	,17-0134	,1,정상	,	
2024/08/05 -4	,현장	,청명	,KMS-4200	,19P427	,1,정상	,	
2024/08/05 -4	,현장	,청명	,BMW-5000	,853	,1,정상	,	
2024/08/05 -4	,현장	,청명	,48iQ	,1201888256	,1,정상	,	
2024/08/05 -4	,현장	,청명	,49iQ	,1192754688	,1,정상	,	
2024/08/05 -5	,현장	,청명	,KMS-4200	,18P355	,1,	,	
2024/08/05 -5	,현장	,청명	,KMS-4200	,19P404	,1,	,	
2024/08/05 -5	,현장	,청명	,PMS-204	,1708791	,1,	,	
2024/08/05 -5	,현장	,청명	,PMS-204	,1904005	,1,	,	
2024/08/05 -5	,현장	,청명	,PMS-204	,1501517	,1,	,	
2024/08/05 -5	,현장	,청명	,KMS-4200	,20P557	,1,	,	
2024/08/05 -5	,현장	,청명	,KMS-4200	,22P617	,1,	,	
2024/08/05 -5	,현장	,청명	,KMS-4200	,18P366	,1,	,	
2024/08/05 -5	,현장	,청명	,BMW-5000	,718	,1,	,	
2024/08/05 -5	,현장	,청명	,BMW-5000	,849	,1,	,	
2024/08/05 -5	,현장	,청명	,BMW-5000	,1318	,1,	,	
2024/08/05 -5	,현장	,청명	,BMW-5000	,719	,1,	,	
2024/08/05 -6	,청명	,현장	,BMW-5000	,718	,1,정상	,고리A-2김천A-2	
2024/08/05 -6	,청명	,현장	,KMS-4200	,18P372	,1,정상	,울산A-2고리A-3김천A-3	
2024/08/05 -6	,청명	,현장	,KMS-4200	,18P367	,1,정상	,울산A-1고리A-5김천A-6	
2024/08/05 -6	,청명	,현장	,KMS-4200	,18P355	,1,정상	,울산A-3고리A-4김천A-4	
2024/08/05 -6	,청명	,현장	,KMS-4200	,18P361	,1,정상	,고리A-2김천A-2	
2024/08/05 -6	,청명	,현장	,KMS-4200	,22P617	,1,정상	,고리A-1김천A-1	
2024/08/05 -6	,청명	,현장	,KMS-4200	,18P366	,1,정상	,김천A-5	
2024/08/05 -6	,청명	,현장	,PMS-204	,1904005	,1,정상	,여유장비	
2024/08/05 -6	,청명	,현장	,BMW-5000	,855	,1,정상	,울산A-2고리A-5김천A-4	
2024/08/05 -6	,청명	,현장	,BMW-5000	,1318	,1,정상	,울산A-3고리A-4김천A-5	
2024/08/05 -6	,청명	,현장	,BMW-5000	,717	,1,정상	,울산A-1김천A-6	
2024/08/05 -6	,청명	,현장	,BMW-5000	,719	,1,정상	,고리A-1김천A-1	
2024/08/05 -6	,청명	,현장	,BMW-5000	,1628	,1,정상	,고리A-3김천A-3	
2024/08/05 -7	,현장	,청명	,KMS-4200	,18P358	,1,	,	
2024/08/05 -7	,현장	,청명	,BMW-5000	,909	,1,	,	
2024/08/05 -7	,현장	,청명	,PMS-204	,1904012	,1,	,	
2024/08/05 -7	,현장	,청명	,PMS-204	,1904009	,1,	,	
2024/08/05 -7	,현장	,청명	,PMS-204	,1904010	,1,	,	
2024/08/05 -7	,현장	,청명	,PMS-204	,1904006	,1,	,	
2024/08/05 -7	,현장	,청명	,PMS-204	,1904011	,1,	,	
2024/08/05 -7	,현장	,청명	,PMS-204	,1501516	,1,	,	
2024/08/05 -7	,현장	,청명	,PMS-204	,1709798	,1,	,	
2024/08/05 -7	,현장	,청명	,BMW-5000	,1795	,1,	,	
2024/08/05 -7	,현장	,청명	,BMW-5000	,1317	,1,	,	
2024/08/05 -7	,현장	,청명	,BMW-5000	,850	,1,	,	
2024/08/05 -7	,현장	,청명	,BMW-5000	,857	,1,	,	
2024/08/05 -7	,현장	,청명	,PMS-204	,1708787	,1,	,	
2024/08/05 -7	,현장	,청명	,PMS-204	,1708790	,1,	,	
2024/08/05 -7	,현장	,청명	,PMS-204	,1708793	,1,	,	
2024/08/05 -7	,현장	,청명	,(소음) SC-260	,T242073	,1,정상	,	
2024/08/05 -7	,현장	,청명	,(진동) TYPE3233	,150072	,1,정상	,	
2024/08/05 -7	,현장	,청명	,(소음계교정) AC-300	,629	,1,정상	,	
2024/08/05 -8	,청명	,현장	,SC-260	,T242072	,1,정상	,"울산신항, 고리새울	"
2024/08/05 -8	,청명	,현장	,TYPE3233	,160096	,1,정상	,	
2024/08/05 -8	,청명	,현장	,AC-300	,627	,1,정상	,	
2024/08/05 -9	,현장	,청명	,COS-100	,KM008W18CO77	,1,정상	,	
2024/08/05 -9	,현장	,청명	,Kestrel5500	,2390486	,1,정상	,	
2024/08/05 -10	,현장	,청명	,SC-260	,T242060	,1,정상	,	
2024/08/05 -10	,현장	,청명	,TYPE3233	,150076	,1,정상	,	
2024/08/05 -10	,현장	,청명	,AC-300	,630	,1,정상	,	
2024/08/05 -11	,현장	,청명	,BMW-5000	,1626	,1,정상	,	
2024/08/05 -11	,현장	,청명	,KMS-4200	,18P368	,1,정상	,	
2024/08/05 -11	,현장	,청명	,PMS-204	,1501514	,1,정상	,	
2024/08/05 -11	,현장	,청명	,BMW-5000	,722	,1,정상	,	
2024/08/05 -11	,현장	,청명	,KMS-4200	,18P357	,1,정상	,	
2024/08/05 -11	,현장	,청명	,PMS-204	,1501479	,1,정상	,	
2024/08/05 -11	,현장	,청명	,PMS-204	,1708789	,1,정상	,	
2024/08/05 -11	,현장	,청명	,KMS-4200	,18P370	,1,정상	,	
2024/08/05 -11	,현장	,청명	,BMW-5000	,726	,1,정상	,	
2024/08/05 -11	,현장	,청명	,KMS-4200	,18P373	,1,정상	,	
2024/08/05 -11	,현장	,청명	,BMW-5000	,1315	,1,정상	,	
2024/08/05 -11	,현장	,청명	,Serinus30i	,20-1509	,1,정상	,	
2024/08/05 -11	,현장	,청명	,PMS-204	,1904007	,1,정상	,	
2024/08/05 -11	,현장	,청명	,BMW-5000	,855	,1,정상	,	
2024/08/05 -11	,현장	,청명	,Serinus30i	,21-0331	,1,정상	,	
2024/08/05 -11	,현장	,청명	,KMS-4200	,18P356	,1,정상	,	
2024/08/05 -11	,현장	,청명	,BMW-5000	,858	,1,정상	,	
2024/08/05 -11	,현장	,청명	,Serinus 30 i	,18-0328	,1,정상	,	
2024/08/05 -11	,현장	,청명	,KMS-4200	,19P428	,1,정상	,	
2024/08/05 -11	,현장	,청명	,BMW-5000	,717	,1,정상	,	
2024/08/05 -11	,현장	,청명	,Serinus 30 i	,20-2171	,1,정상	,	
2024/08/05 -11	,현장	,청명	,KMS-4200	,19P405	,1,정상	,	
2024/08/05 -11	,현장	,청명	,BMW-5000	,1312	,1,정상	,	
2024/08/05 -11	,현장	,청명	,Serinus30i	,20-1348	,1,정상	,	
2024/08/05 -11	,현장	,청명	,KMS-4200	,20P569	,1,정상	,	
2024/08/05 -11	,현장	,청명	,BMW-5000	,1848	,1,정상	,	
2024/08/05 -11	,현장	,청명	,Serinus30i	,20-1502	,1,정상	,	
2024/08/05 -12	,현장	,청명	,PMS-204	,1501515	,1,	,	
2024/08/05 -12	,현장	,청명	,KMS-4200	,18P374	,1,	,	
2024/08/05 -12	,현장	,청명	,BMW-5000	,856	,1,	,	
2024/08/05 -12	,현장	,청명	,E-BAM	,R10783	,1,	,	
2024/08/05 -12	,현장	,청명	,MEZUS-210	,K1614022	,1,	,	
2024/08/05 -12	,현장	,청명	,E-BAM	,T25864	,1,	,	
2024/08/05 -12	,현장	,청명	,BMW-5000	,1789	,1,	,	
2024/08/05 -12	,현장	,청명	,KMS-4200	,18P371	,1,	,	
2024/08/05 -12	,현장	,청명	,PMS-204	,1501478	,1,	,	
2024/08/05 -12	,현장	,청명	,E-BAM	,W17346	,1,	,	
