회사명 : (주)청명기연환경 / 2023/01/01  ~ 2025/08/25  / AS수리현황,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
일자-No.,제목,거래처명,수리유형명,담당자명,품목명,단가,적요,규격,순번
23/01/10-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,18P353,1
23/01/10-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,18P354,2
23/01/10-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,18P355,3
23/01/10-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,18P357,4
23/01/10-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,18P359,5
23/01/10-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,18P360,6
23/01/10-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,18P361,7
23/01/10-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,150000,"외장온,습도센서 교체",18P355,8
23/01/10-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,정도검사대행료료,150000,정도검사대행료료,21,9
23/01/12-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(O3) Serinus10,100000,정도검사,17-0133,10
23/01/12-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(O3) Serinus10i,100000,정도검사,20-1382,11
23/01/12-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus30i,100000,정도검사,20-1348,12
23/01/12-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(O3) Serinus10i,100000,정도검사,20-1571,13
23/01/12-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(O3) Serinus10i,100000,정도검사,20-1560,14
23/01/12-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(O3) Serinus10i,100000,정도검사,20-1393,15
23/01/12-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus30i,100000,정도검사,17-1509,16
23/01/12-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus30i,100000,정도검사,20-1508,17
23/01/12-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus30i,100000,정도검사,20-1503,18
23/01/12-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,정도검사대행료,300000,정도검사대행료,21,19
23/01/12-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(O3) Serinus10,1680000,Internal pump,17-0129,20
23/01/12-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(O3) Serinus10,760000,PCA Lamp driver,17-0128,21
23/01/12-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus30i,2140000,Detector,20-1348,22
23/01/12-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus30i,2140000,Detector,20-1502,23
23/01/12-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(O3) Serinus10,940000,Lamp Assembly,17-0132,24
23/01/12-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(PM-2.5) PMS-204,50000,정도검사,1709797,25
23/01/12-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(PM-2.5) PMS-204,50000,정도검사,1709798,26
23/01/12-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,DC,-460000,DC,21,27
23/01/30-1,APM 부품구매,APM,일반수리,황연걸,Fitting nut 1/4T KYNAR,300000,Fitting nut 1/4T KYNAR,21,28
23/02/06-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,18P370,29
23/02/06-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,150000,"외장온,습도센서 교체",18P370,30
23/02/06-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,리니어부싱 부식교체,18P370,31
23/02/06-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,18P368,32
23/02/06-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,18P369,33
23/02/06-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,18P371,34
23/02/06-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,18P372,35
23/02/06-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,18P373,36
23/02/06-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,18P375,37
23/02/06-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,정도검사대행료,150000,정도검사대행료,21,38
23/02/07-1,카인 일반수리,카인,일반수리,황연걸,(Pb) T8400ME,50000,브러시단자 접점부 고정작업,4170/TA3682,39
23/02/07-1,카인 일반수리,카인,일반수리,황연걸,(Pb) T8400ME,50000,브러시 단자 단선,21,40
23/02/07-1,카인 일반수리,카인,일반수리,황연걸,(Pb) T8400ME,100000,브러시 교체 작업,21,41
23/02/07-1,카인 일반수리,카인,일반수리,황연걸,(Pb) T8400ME,450000,모터교체,21,42
23/02/07-1,카인 일반수리,카인,일반수리,황연걸,(Pb) T8400ME,400000,컨트롤러 교체,21,43
23/02/07-1,카인 일반수리,카인,일반수리,황연걸,(Pb) T8400ME,450000,모터교체,21,44
23/02/07-1,카인 일반수리,카인,일반수리,황연걸,(Pb) T8400ME,400000,컨트롤러 교체,21,45
23/02/07-1,카인 일반수리,카인,일반수리,황연걸,DC,-570000,DC,21,46
23/02/07-2,토탈 일반수리,토탈엔지니어링,일반수리,황연걸,"(NOx, SOx) BMW-5000",20000,AC 아답터 소켓교체,853,47
23/02/07-2,토탈 일반수리,토탈엔지니어링,일반수리,황연걸,"(NOx, SOx) BMW-5000",700000,양측유량계 교체,1314,48
23/02/07-2,토탈 일반수리,토탈엔지니어링,일반수리,황연걸,"(NOx, SOx) BMW-5000",13000,전원 버튼 교체,1314,49
23/02/07-2,토탈 일반수리,토탈엔지니어링,일반수리,황연걸,"(NOx, SOx) BMW-5000",15000,호스 연결 커넥터 교체,1795,50
23/02/07-2,토탈 일반수리,토탈엔지니어링,일반수리,황연걸,"(NOx, SOx) BMW-5000",700000,양측 유량계 교체,853,51
23/02/07-2,토탈 일반수리,토탈엔지니어링,일반수리,황연걸,DC,-348000,DC,21,52
23/02/14-1,APM 정도검사,APM,정도검사 및 수리,황연걸,(PM-2.5) PMS-204,50000,정도검사,1501479,53
23/02/14-1,APM 정도검사,APM,정도검사 및 수리,황연걸,(PM-2.5) PMS-204,50000,정도검사,1501490,54
23/02/14-1,APM 정도검사,APM,정도검사 및 수리,황연걸,(PM-2.5) PMS-204,50000,정도검사,1501504,55
23/02/14-1,APM 정도검사,APM,정도검사 및 수리,황연걸,(PM-2.5) PMS-204,50000,정도검사,1501514,56
23/02/14-1,APM 정도검사,APM,정도검사 및 수리,황연걸,(PM-2.5) PMS-204,50000,정도검사,1501513,57
23/02/14-1,APM 정도검사,APM,정도검사 및 수리,황연걸,(PM-10) PMS-204,50000,정도검사,1904009,58
23/02/14-2,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(PM-10) BAM 1020,100000,정도검사,X22196,59
23/02/14-2,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(PM-2.5) BAM 1020,100000,정도검사,X22198,60
23/02/14-2,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(O3) Serinus10,100000,정도검사,17-0988,61
23/02/14-2,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus30i,100000,정도검사,17-1509,62
23/02/14-2,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(NO2) Serinus40,100000,정도검사,18-0984,63
23/02/14-2,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(SO2) Serinus50,100000,정도검사,18-0318,64
23/02/14-2,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(PM-2.5) PMS-204,50000,기본점검,1501479,65
23/02/14-2,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(PM-2.5) PMS-204,50000,기본점검,1501490,66
23/02/14-2,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(PM-2.5) PMS-204,50000,기본점검,1501504,67
23/02/14-2,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(PM-2.5) PMS-204,50000,기본점검,1501514,68
23/02/14-2,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(PM-2.5) PMS-204,50000,기본점검,1501513,69
23/02/14-2,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(PM-10) PMS-204,50000,기본점검,1904009,70
23/02/14-2,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,정도검사 대행료,100000,정도검사 대행료,21,71
23/02/14-2,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(SO2) Serinus50,100000,정도검사,17-1912,72
23/02/14-2,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(SO2) Serinus50,100000,정도검사,17-1906,73
23/02/14-2,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(SO2) Serinus50,100000,정도검사,17-1733,74
23/02/23-1,켐익 일반수리,켐익,일반수리,황연걸,(PM-10) KMS-4200,50000,기본점검,18P366,75
23/02/23-1,켐익 일반수리,켐익,일반수리,황연걸,(PM-10) KMS-4200,150000,"외장온,습도센서 교체",18P366,76
23/02/23-1,켐익 일반수리,켐익,일반수리,황연걸,(PM-10) KMS-4200,50000,기본점검,18P374,77
23/03/14-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus30i,100000,정도검사,20-2128,78
23/03/14-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus30i,1200000,Power supply,20-2128,79
23/03/14-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus30i,100000,정도검사,21-0330,80
23/03/14-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus30i,1200000,Power supply,21-0330,81
23/03/14-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(O3) Serinus10,100000,정도검사,17-0131,82
23/03/14-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(O3) Serinus10,100000,정도검사,17-0134,83
23/03/14-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,정도검사대행료,100000,정도검사대행료,21,84
23/03/14-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus30i,100000,정도검사,21-0331,85
23/03/14-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,DC,-1400000,DC,21,86
23/04/03-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(PM-2.5) PMS-204,50000,정도검사,1501489,87
23/04/03-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(PM-2.5) PMS-204,50000,정도검사,1501505,88
23/04/03-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(PM-2.5) PMS-204,50000,정도검사,1501507,89
23/04/03-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(PM-2.5) PMS-204,50000,정도검사,1501508,90
23/04/03-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(PM-2.5) PMS-204,50000,정도검사,1501512,91
23/04/03-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,WINS Impactor assembly,400000,PM2.5 여과 부품,21,92
23/04/03-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,정도검사대행료,100000,정도검사대행료,21,93
23/04/06-1,켄텍 정도검사,켄텍,정도검사 및 수리,황연걸,(NO2) MEZUS-210,100000,정도검사,K1515022,94
23/04/06-1,켄텍 정도검사,켄텍,정도검사 및 수리,황연걸,(NO2) MEZUS-210,100000,정도검사,K1515023,95
23/04/06-1,켄텍 정도검사,켄텍,정도검사 및 수리,황연걸,(NO2) MEZUS-210,100000,정도검사,K1612016,96
23/04/06-1,켄텍 정도검사,켄텍,정도검사 및 수리,황연걸,(NO2) MEZUS-210,100000,정도검사,K1612017,97
23/04/11-1,APM 부품구매,APM,일반수리,황연걸,필터홀더,2400000,필터홀더 for Gas Analyzer,21,98
23/05/25-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus30i,100000,정도검사,20-2128,99
23/05/25-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus30i,1200000,power supply,20-2128,100
23/05/25-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus30i,100000,정도검사,21-0330,101
23/05/25-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus30i,1200000,power supply,21-0330,102
23/05/25-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(O3) Serinus10,100000,정도검사,17-0132,103
23/05/25-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(O3) Serinus10,100000,정도검사,17-0133,104
23/05/25-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus30i,100000,정도검사,21-0331,105
23/05/25-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,정도검사대행료,100000,정도검사대행료,21,106
23/05/25-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,DC,-1400000,DC,21,107
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus30i,100000,기본점검,20-2313,108
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus30i,1200000,Power supply,20-2313,109
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus30i,100000,기본점검,21-0331,110
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus30i,1200000,Power supply,21-0331,111
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus 30 i,100000,기본점검,20-2171,112
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus 30 i,1200000,Power supply,20-2171,113
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus 30 i,3600000,Mainboard,20-2171,114
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus30i,100000,기본점검,20-2131,115
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(O3) Serinus10,100000,정도검사,17-0126,116
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(O3) Serinus10,100000,정도검사,17-0128,117
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(O3) Serinus10,100000,정도검사,17-0129,118
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus 30 i,100000,정도검사,20-2305,119
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(NO2) Serinus 40,100000,정도검사,18-0353,120
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(O3) Serinus10i,100000,정도검사,21-0356,121
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(O3) Serinus10,100000,정도검사,17-0134,122
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(O3) Serinus10,100000,정도검사,17-0131,123
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(NO2) Serinus40,100000,정도검사,20-2180,124
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(NO2) Serinus40,100000,정도검사,21-0515,125
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(NO2) Serinus40,100000,정도검사,21-0516,126
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(NO2) Serinus40,100000,정도검사,21-0517,127
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(NO2) Serinus40,100000,정도검사,21-0518,128
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(O3) Serinus10i,100000,정도검사,21-0322,129
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus 30 i,100000,정도검사,20-2171,130
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,(CO) Serinus 30 i,100000,정도검사,20-2132,131
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,정도검사대행료,200000,정도검사대행료,21,132
23/05/26-1,APM 정도검사 및 수리,APM,정도검사 및 수리,황연걸,DC,-3400000,DC,21,133
23/06/15-1,켄텍 정도검사,켄텍,정도검사,황연걸,(NO2) MEZUS-210,100000,정도검사,K1614024,134
23/06/15-1,켄텍 정도검사,켄텍,정도검사,황연걸,(NO2) MEZUS-210,100000,정도검사,K1515019,135
23/06/15-1,켄텍 정도검사,켄텍,정도검사,황연걸,(NO2) MEZUS-210,100000,정도검사,K1515020,136
23/06/15-1,켄텍 정도검사,켄텍,정도검사,황연걸,(NO2) MEZUS-210,100000,정도검사,K1515021,137
23/06/15-1,켄텍 정도검사,켄텍,정도검사,황연걸,(CO) MEZUS-310,100000,정도검사,K1612019,138
23/06/15-1,켄텍 정도검사,켄텍,정도검사,황연걸,(CO) MEZUS-310,100000,정도검사,K1614027A,139
23/06/23-1,켐익 정도검사,켐익,정도검사,황연걸,(PM-10) KMS-4200,50000,기본점검 및 리크보강,20P570,140
23/06/23-1,켐익 정도검사,켐익,정도검사,황연걸,(PM-2.5) KMS-4200,50000,기본점검 및 리크보강,20P565,141
23/06/23-1,켐익 정도검사,켐익,정도검사,황연걸,(PM-10) KMS-4200,50000,기본점검 및 리크보강,20P572,142
23/06/23-1,켐익 정도검사,켐익,정도검사,황연걸,(PM-2.5) KMS-4200,50000,기본점검 및 리크보강,20P558,143
23/06/23-1,켐익 정도검사,켐익,정도검사,황연걸,(PM-2.5) KMS-4200,50000,기본점검 및 손잡이 탈거 재결합,20P557,144
23/06/23-1,켐익 정도검사,켐익,정도검사,황연걸,(PM-10) KMS-4200,50000,기본점검,20P573,145
23/06/23-1,켐익 정도검사,켐익,정도검사,황연걸,(PM-2.5) KMS-4200,50000,기본점검,20P564,146
23/06/23-1,켐익 정도검사,켐익,정도검사,황연걸,(PM-10) KMS-4200,50000,기본점검,19P405,147
23/06/23-2,카인 일반수리,카인,일반수리,황연걸,(Pb) T8400ME,400000,컨트롤러 교체,4162/TA3674,148
23/06/23-2,카인 일반수리,카인,일반수리,황연걸,(Pb) T8400ME(품목등록 안됨),850000,"모터, 컨트롤러 교체",21,149
23/06/23-2,카인 일반수리,카인,일반수리,황연걸,(Pb) T8400ME,450000,모터 교체,4241/TA3744,150
23/06/23-2,카인 일반수리,카인,일반수리,황연걸,(Pb) T8400ME,50000,브러시 단자 단선 수리,4170/TA3682,151
23/06/23-2,카인 일반수리,카인,일반수리,황연걸,(Pb) T8400ME,450000,모터 교체,4159/TA3671,152
23/06/23-2,카인 일반수리,카인,일반수리,황연걸,DC,-650000,DC,21,153
23/07/04-1,켐익 일반수리,켐익,일반수리,황연걸,(PM-2.5) KMS-4200,50000,기본점검 및 SD카드교체,20P556,154
23/07/04-1,켐익 일반수리,켐익,일반수리,황연걸,(PM-10) KMS-4200,100000,"외장 온,습도센서 교체",18P358,155
23/07/04-1,켐익 일반수리,켐익,일반수리,황연걸,(PM-10) KMS-4200,50000,기본점검,18P358,156
23/07/04-1,켐익 일반수리,켐익,일반수리,황연걸,(PM-10) KMS-4200,50000,기본점검 및 리크보강,18P356,157
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,(PM-2.5) PMS-204,50000,정도검사,1501518,158
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,(PM-2.5) PMS-204,50000,정도검사,1501519,159
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,(PM-2.5) PMS-204,50000,정도검사,1501478,160
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,(PM-2.5) PMS-204,50000,정도검사,1708789,161
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,(PM-2.5) PMS-204,50000,정도검사,1501517,162
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,(PM-2.5) PMS-204,50000,정도검사,1708791,163
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,(PM-2.5) PMS-204,50000,정도검사,1708792,164
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,(PM-10) PMS-204,50000,정도검사,1904012,165
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,(PM-10) PMS-204,50000,정도검사,1904011,166
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,(PM-10) PMS-204,50000,정도검사,1904010,167
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,(PM-10) PMS-204,50000,정도검사,1904009,168
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,(PM-10) PMS-204,50000,정도검사,1904008,169
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,(PM-2.5) PMS-204,50000,정도검사,1501506,170
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,(PM-2.5) PMS-204,50000,정도검사,1501513,171
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,(PM-2.5) PMS-204,50000,정도검사,1501511,172
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,(PM-2.5) PMS-204,50000,정도검사,1501481,173
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,(PM-2.5) PMS-204,50000,정도검사,1501520,174
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,(PM-10) PMS-204,50000,정도검사,1904003,175
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,(PM-10) PMS-204,50000,정도검사,1904004,176
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,(PM-10) PMS-204,50000,정도검사,1904005,177
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,(PM-10) PMS-204,50000,정도검사,1904006,178
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,(PM-10) PMS-204,50000,정도검사,1904007,179
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,(PM-2.5) PMS-204,50000,정도검사,1501515,180
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,(PM-2.5) PMS-204,50000,정도검사,1501516,181
23/07/04-2,APM 정도검사,APM,정도검사,황연걸,정도검사 대행료,200000,정도검사 대행료,21,182
23/07/12-1,켐익 일반수리,켐익,일반수리,황연걸,(PM-10) KMS-4200,50000,기본점검,18P357,183
23/07/12-1,켐익 일반수리,켐익,일반수리,황연걸,(PM-10) KMS-4200,100000,"외장 온,습도센서 교체",18P357,184
23/07/12-1,켐익 일반수리,켐익,일반수리,황연걸,(PM-10) KMS-4200,50000,기본점검,20P573,185
23/07/12-1,켐익 일반수리,켐익,일반수리,황연걸,(PM-10) KMS-4200,350000,펌프전자석 회손 교체,20P573,186
23/07/12-1,켐익 일반수리,켐익,일반수리,황연걸,(PM-10) KMS-4200,300000,SFM유량센서 교체,20P573,187
23/07/12-1,켐익 일반수리,켐익,일반수리,황연걸,DC,-100000,DC,21,188
23/07/14-1,APM 정도검사,APM,정도검사,황연걸,(O3) Serinus10i,100000,정도검사,21-0321,189
23/07/14-1,APM 정도검사,APM,정도검사,황연걸,(O3) Serinus10i,100000,정도검사,21-0349,190
23/07/14-1,APM 정도검사,APM,정도검사,황연걸,(O3) Serinus10i (품목등록 안됨),100000,정도검사,21,191
23/07/14-1,APM 정도검사,APM,정도검사,황연걸,(CO) Serinus30i,100000,정도검사,20-2128,192
23/07/14-1,APM 정도검사,APM,정도검사,황연걸,(CO) Serinus30i,100000,정도검사,20-2131,193
23/07/14-1,APM 정도검사,APM,정도검사,황연걸,(CO) Serinus30i,100000,정도검사,20-2311,194
23/07/14-1,APM 정도검사,APM,정도검사,황연걸,(CO) Serinus30i,100000,정도검사,20-2313,195
23/07/14-1,APM 정도검사,APM,정도검사,황연걸,(CO) Serinus30i,100000,정도검사,21-0330,196
23/07/14-1,APM 정도검사,APM,정도검사,황연걸,(CO) Serinus30i,100000,정도검사,21-0331,197
23/07/14-1,APM 정도검사,APM,정도검사,황연걸,정도검사 대행료,100000,정도검사 대행료,21,198
23/07/17-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,18P361,199
23/07/17-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,100000,서브모터 교체,18P361,200
23/07/17-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,19P432,201
23/07/17-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,19P431,202
23/07/17-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,100000,"외장 온,습도센서 교체",19P431,203
23/07/17-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,18P373,204
23/07/17-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,19P430,205
23/07/17-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,19P424,206
23/07/17-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,19P428,207
23/07/17-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,19P425,208
23/07/17-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,19P433,209
23/07/17-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,19P427,210
23/07/17-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,19P426,211
23/07/17-1,켐익 정도검사 및 수리,켐익,정도검사 및 수리,황연걸,(PM-10) KMS-4200,50000,정도검사,19P429,212
23/07/21-1,APM 일반수리,APM,일반수리,황연걸,(O3) Serinus10,100000,기본점검,17-0128,213
23/07/21-1,APM 일반수리,APM,일반수리,황연걸,(O3) Serinus10i,100000,기본점검,17-0130,214
23/07/21-1,APM 일반수리,APM,일반수리,황연걸,(O3) Serinus10,100000,기본점검,17-0126,215
23/07/21-1,APM 일반수리,APM,일반수리,황연걸,(CO) Serinus30i,100000,기본점검,20-1509,216
23/07/21-1,APM 일반수리,APM,일반수리,황연걸,(SO2) Serinus50,100000,기본점검,17-1798,217
23/07/21-1,APM 일반수리,APM,일반수리,황연걸,(CO) Serinus 30 i,100000,기본점검,20-2305,218
23/07/21-2,APM 일반수리,APM,일반수리,황연걸,(SO2) Serinus50,1200000,Power supply,17-1798,219
